Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1319,15426566,gosu.Kouts,"2026-04-11 16:51:46",0.61,17,gosukouts
1320,15500817,liandanzhuanjia,"2026-04-06 14:33:43",0.61,5,"whaleylee,xuidontknow"
1321,15474936,WJJJJS,"2026-04-03 15:07:01",0.61,3,wjjjjs
1322,15485715,meshiden,"2026-04-09 15:21:54",0.61,2,meshiden
1323,15434897,"Mario Uriarte","2026-04-06 05:04:18",0.61,6,mariouriarte
1324,15417615,"Ragunath Ravi","2026-04-06 07:08:49",0.61,1,ragunathravi
1325,15438046,Pulin,"2026-04-08 09:11:54",0.61,1,pulin05
1326,15523471,Hiwe,"2026-04-08 15:23:37",0.61,2,hiwe0305
1327,15567946,"Sahebjot Singh","2026-04-10 02:06:51",0.61,16,sahebjotsingh
1328,15477736,"Pierpaolo Vergati","2026-04-11 11:54:07",0.61,9,pierpaolovergati
1329,15538557,"Danil Gaynanov","2026-04-13 18:48:27",0.61,10,eviltsundera
1330,15465015,"AIT DADS AYMANE","2026-04-12 11:45:55",0.61,9,aitdadsaymane
1331,15552482,Harsh_2035,"2026-04-13 07:18:22",0.61,19,harsh2035
1332,15436543,"TASUMER MAF","2026-03-20 01:13:42",0.60,1,timothybielec
1333,15451086,hfyx0111,"2026-03-22 17:44:26",0.60,1,hfyx0111
1334,15441342,protects-lab,"2026-03-23 13:13:11",0.60,1,protectslab
1335,15419895,"Ikki Katsuyama","2026-03-31 05:04:36",0.60,4,kacchanwriting
1336,15434325,"Isarar Siddique","2026-04-03 17:33:58",0.60,4,isararsiddique1
1337,15437240,"SIDDHARTH JAIN","2026-03-29 20:03:06",0.60,1,siddhsql
1338,15454430,"Joyce Difatta","2026-04-01 21:21:52",0.60,2,joycedifatta
1339,15475281,JosephErikRibeiro,"2026-04-02 01:32:10",0.60,4,josepherikribeiro
1340,15417060,"Paritosh Kumar Tripathi","2026-04-08 16:07:33",0.60,3,paritoshtripathi5
1341,15549795,"Robert Joseph George","2026-04-03 22:48:01",0.60,1,robertjosephgeorge
1342,15417210,"Uesugi Erii","2026-04-07 05:43:56",0.60,1,uesugierii
1343,15564660,"Artem Nazemtsev","2026-04-08 15:59:08",0.60,3,artemnazemtsev
1344,15511221,mudesteven,"2026-04-10 02:48:31",0.60,3,"fastlight2007,noobanot"
1345,15558000,"Raunak Dey","2026-04-13 12:21:55",0.60,3,raunakdey07
1346,15442209,"Aaryan Verma","2026-03-21 08:15:55",0.60,1,aaryanverma
1347,15434744,JohnAkwei,"2026-04-13 18:26:32",0.60,8,johnakwei
1348,15454608,"Minh Nguyen Dich Nhat","2026-03-24 00:31:26",0.60,1,minhnguyendichnhat
1349,15430765,noxy2442,"2026-03-24 03:54:25",0.60,1,noxy2442
1350,15437201,Sol_Taino_PR,"2026-03-24 22:01:17",0.60,1,drakus74
1351,15418929,"Jari Jarvinen","2026-03-25 14:48:57",0.60,1,jarijarvinen
1352,15419069,thechint,"2026-03-25 17:31:48",0.60,1,thechint
1353,15460377,"Rudolf Raevskiy","2026-04-13 14:30:09",0.60,6,yourwifeisdead
1354,15439176,"Donald Galliano III","2026-04-04 23:33:29",0.60,10,donaldgalliano
1355,15460500,"Junichiro Morita","2026-03-31 20:48:20",0.60,6,junichiromorita
1356,15423070,"Ubaidullah Shuaib","2026-04-01 23:20:24",0.60,19,ubaidullahshuaib
1357,15433421,"Serdar Gundogdu","2026-04-12 14:48:21",0.60,12,serdargundogdu
1358,15472587,"Xiaoyun Zhang","2026-04-02 14:45:14",0.60,6,bigmiao
1359,15435541,"Ruslan Berdichevsky","2026-04-04 13:17:36",0.60,2,rusalmighty
1360,15470986,"Isis Nize Gachuruzi","2026-04-05 14:22:06",0.60,5,isisnizegachuruzi
1361,15416725,kei-sho,"2026-04-09 07:15:24",0.60,2,keisukecl
1362,15531094,annyhelenv,"2026-04-10 15:55:34",0.60,2,annyhelenv
1363,15584972,adenaaa,"2026-04-10 17:24:18",0.60,1,adenaaa
1364,15555076,"Thi Trần Đình","2026-04-13 02:19:16",0.60,1,"thiuy2019,tndthuy05112005,trimai005"
1365,15452838,"Mohammed Tanvir","2026-04-13 04:29:57",0.60,3,mohammedtanvir
1366,15423941,"Arman Zhalgasbayev","2026-03-17 18:53:22",0.60,1,armanzhalgasbayev
1367,15442574,"Opt Potato!","2026-03-19 20:01:15",0.60,1,optpotato
1368,15455201,"Phoneix Algorithms","2026-03-22 13:06:12",0.60,1,"digutlaranjithkumar,mohankrishnathalla,neelamuday,rakesh630"
1369,15438522,Panda,"2026-03-22 17:33:08",0.60,1,panda9
1370,15418450,"Moto Fukao","2026-03-29 05:46:06",0.60,2,motofukao
1371,15440417,Munazim_AI_Labs,"2026-03-30 07:20:14",0.60,5,syedmunazimnazir
1372,15474702,"Шерхан Масакбаев","2026-03-24 18:17:28",0.60,1,sherkhango
1373,15452759,AleksMorelo,"2026-04-11 16:35:05",0.60,8,aleksmorelo
1374,15487405,Antigohbg8,"2026-03-28 16:18:01",0.60,1,antigohbg8
1375,15487185,CLIMATE_DATA_SCIENCE_3,"2026-04-06 20:39:09",0.60,5,pinkrahnanaofosuhene
1376,15533564,"Traiko Dinev","2026-04-03 07:24:34",0.60,1,include4eto
1377,15459679,Guest_User66,"2026-04-12 22:07:24",0.60,21,guestuser66
1378,15441676,Bleeding,"2026-04-07 02:27:56",0.60,2,aioont
1379,15551851,"Ayush Kumawat","2026-04-08 02:32:49",0.60,7,ayushkumawat108
1380,15560563,"Reyansh Saindane","2026-04-11 16:27:57",0.60,4,reyanshsaindane
1381,15573575,"Alekya Nalagandla","2026-04-09 17:11:45",0.60,4,alekyanalagandla
1382,15450583,"Joshua Nataniel Michael","2026-04-12 14:17:50",0.60,4,joshuamichael15
1383,15473268,IIDA,"2026-04-13 15:19:49",0.60,28,shunyaiida
1384,15596176,bofeng,"2026-04-13 19:27:17",0.60,5,bofeng1997
1385,15429354,NikolAiD153,"2026-03-19 08:00:29",0.59,1,nicholas33
1386,15434461,lasseruttert,"2026-03-20 18:01:52",0.59,1,lasseruttert
1387,15440401,"Jayant Singh Jeena","2026-03-29 14:03:25",0.59,2,jayantsingh
1388,15453601,"Benjamin Storck","2026-03-23 04:14:39",0.59,1,benjaminstorck
1389,15436303,"Jon Duea","2026-03-23 22:11:49",0.59,1,jonduea
1390,15417683,"Kha Vo","2026-03-26 01:21:10",0.59,1,khahuras
1391,15496609,lakshmig82,"2026-03-26 20:23:00",0.59,1,lakshmig82
1392,15450817,surumenDD,"2026-04-06 16:12:58",0.59,7,surumendd
1393,15461655,"Tong Jing Yen","2026-03-29 06:45:05",0.59,2,tongjingyen
1394,15508195,"Shota Takano","2026-03-31 14:54:02",0.59,2,shotatakano
1395,15515149,geonhanKang,"2026-03-31 02:16:41",0.59,2,geonhankangk1005
1396,15481320,"Michael #2","2026-04-13 18:45:57",0.59,8,mle003
1397,15480300,"Yujun Fang","2026-04-02 02:15:11",0.59,5,yujunfang
1398,15469051,小西秀和,"2026-04-04 07:40:15",0.59,2,hidekazukonishi
1399,15547860,pi-500.phys,"2026-04-09 01:15:37",0.59,3,pi500phys
1400,15523104,zhangzhen1996,"2026-04-07 07:43:46",0.59,1,zhangzhen1996
1401,15430653,tiffanyseah,"2026-04-07 15:59:53",0.59,1,tiffanyseah
1402,15416633,zera,"2026-04-07 16:57:29",0.59,2,zera12
1403,15502346,"Shangshang Zhang","2026-04-11 02:39:25",0.59,1,msvzss
1404,15522898,nanbeilvdougao,"2026-04-13 03:50:52",0.59,5,nanbeilvdougao
1405,15426950,Werwer,"2026-04-13 12:23:44",0.59,5,zimkey
1406,15419279,"Ayodeji Ibrahim Lateef","2026-03-20 08:04:35",0.59,1,ayodejiibrahimlateef
1407,15433703,aeeeeeep,"2026-03-20 15:17:16",0.59,1,aeeeeeep
1408,15437344,"Jehan Bhathena","2026-03-21 21:22:51",0.59,1,jehanbhathena
1409,15459346,"Alejandro Ayestaran","2026-03-30 16:37:57",0.59,2,alejandroayestaran
1410,15434442,"Harshkumar Makwana","2026-03-22 09:01:34",0.59,1,harshkumarmakwana
1411,15445524,"Chris Justus","2026-03-23 00:44:07",0.59,1,cjustus
1412,15460342,Danstr,"2026-03-24 03:26:50",0.59,1,danstr
1413,15466111,"Abdelaali Mouid","2026-03-24 17:07:44",0.59,1,abdelaalimouid
1414,15479030,"Mohamed Roshdy","2026-03-27 12:50:14",0.59,5,mohamedwez
1415,15483579,张皓亮亮亮,"2026-04-08 03:29:17",0.59,2,zzzzzzhlzy
1416,15482188,LeoD,"2026-03-31 22:03:44",0.59,1,leocd91
1417,15517450,chinchilla,"2026-04-06 08:00:11",0.59,3,tgwstr
1418,15446786,"Asthra Labs","2026-04-01 07:59:15",0.59,1,"arshithvarma,avinashmynampati,shaiksirajuddin,varasree123"
1419,15441347,wonderfour,"2026-04-13 05:27:28",0.59,5,"fishlag,moss8550w,xianjiazhang,xxyyuu7"
1420,15521795,"Aayush Sigdel","2026-04-06 18:52:37",0.59,11,aayushsigdel
1421,15433524,"Hitesh Ramteke","2026-04-13 10:13:02",0.59,15,hiteshramteke
1422,15590182,hiromu,"2026-04-13 05:36:01",0.59,4,hiromukitamori
1423,15422011,Will,"2026-03-18 16:54:09",0.58,1,wguesdon
1424,15434813,Thisisstan7,"2026-03-20 06:16:54",0.58,1,thisisstan7
1425,15439259,"Saianiruth M","2026-03-21 06:34:40",0.58,1,saianiruthm
1426,15445874,"Guangyu Song","2026-03-22 02:17:09",0.58,1,gysong
1427,15439936,Capybara,"2026-03-22 04:07:01",0.58,1,"camelsean,happycapy"
1428,15438967,"Akhil Kosuri","2026-03-22 18:01:14",0.58,1,akhil838
1429,15467796,"Barvesh Akthar","2026-03-23 07:41:25",0.58,1,barveshakthar
1430,15459210,"Adrián Melic","2026-03-23 09:16:05",0.58,1,adrianmelic
1431,15438440,"Woody,Yan","2026-04-01 05:51:51",0.58,5,"spaccc,woodyyan"
1432,15446851,Albin,"2026-03-24 09:37:24",0.58,1,taiowa
1433,15484264,"hongqian miao","2026-03-26 07:17:40",0.58,1,hongqianmiao
1434,15451183,VeeDub82,"2026-04-09 09:15:22",0.58,6,veedub82
1435,15483773,"Chirapathleo Saelim","2026-03-29 02:22:29",0.58,2,chirapathleosaelim
1436,15464075,"Bandaru Lokesh","2026-03-30 17:47:47",0.58,3,lbandaru
1437,15492894,Subhasish,"2026-04-06 12:31:22",0.58,19,subhasishsahu22
1438,15482599,"Nelson Reyes","2026-03-31 06:48:28",0.58,2,reyesenrique
1439,15500595,"Kunritty He","2026-04-01 07:59:13",0.58,5,"kunrittyhe,kyinxu"
1440,15523696,"Hoang Phuc (K18 HCM)","2026-04-02 08:48:11",0.58,1,thbdh5765
1441,15538926,HKmgikao,"2026-04-02 23:41:47",0.58,1,hitoshikmgai
1442,15469734,yaphanqiii,"2026-04-04 16:27:42",0.58,1,yaphanqiii
1443,15530524,"Ashok M","2026-04-06 21:25:19",0.58,5,ashok93
1444,15579788,"Satwik Reddy Sripathi","2026-04-09 23:30:03",0.58,2,satwikreddysripathi
1445,15433827,"Dennis Lanov","2026-04-11 18:46:16",0.58,2,dennislanov
1446,15436009,"Nagibator 666","2026-04-12 23:46:12",0.58,8,nagibator666
1447,15485731,"Ravi Samara","2026-04-13 13:21:18",0.58,12,ravindusaarappulige
1448,15481036,"saroj bono1","2026-04-13 18:46:08",0.58,1,sarojbono1
1449,15424160,"ANANDIYA SHEEL DIWAN","2026-03-17 19:54:05",0.58,1,asdkarma
1450,15434259,lijjat-papad,"2026-03-19 08:02:54",0.58,1,"adarshagrawal1704,amitmishrar2"
1451,15456161,duy8071,"2026-03-22 03:48:07",0.58,1,duy8071
1452,15453444,"Raluca Bejan","2026-03-22 16:54:07",0.58,1,ralucabejan
1453,15442830,Seyominaoto,"2026-03-23 09:01:35",0.58,1,seyominaoto
1454,15442145,"Rohan Dekate","2026-03-23 16:41:10",0.58,1,rohandekate13
1455,15491087,"SK Arin","2026-04-02 11:09:30",0.58,3,skarin
1456,15513275,Chgauravpc,"2026-03-30 14:08:35",0.58,2,chgauravpc
1457,15435257,Testing123,"2026-04-03 23:32:56",0.58,3,keekiat
1458,15519522,Lou,"2026-04-01 04:18:37",0.58,3,edisonl
1459,15522848,vananhbkvt94,"2026-04-06 02:29:36",0.58,2,vananhbkvt94
1460,15420755,since,"2026-04-03 09:15:47",0.58,3,lls5566
1461,15418059,Alfaxad,"2026-04-03 21:28:48",0.58,2,alfaxadeyembe
1462,15510416,Tiv,"2026-04-10 07:19:13",0.58,4,tivdiss
1463,15513251,"Akash Avvaru","2026-04-06 04:25:36",0.58,1,akashavvaru
1464,15494650,mtkr,"2026-04-06 06:17:26",0.58,1,"soutahoshino,yesloverose"
1465,15445189,AbhishekNandy,"2026-04-09 20:48:39",0.58,2,abhicloudstalk
1466,15576766,"Aditya Jethani","2026-04-09 16:21:16",0.58,3,jethaniaditya
1467,15475839,tf,"2026-04-11 03:22:41",0.58,2,tfukuhara
1468,15529110,"Manish modak","2026-04-12 01:40:58",0.58,1,"divyamsingh2356,manishmodak"
1469,15417077,"Hiểu Vy","2026-04-13 12:02:28",0.58,1,thangnm1
1470,15435293,"Richard Awoyemi (yaps.ai)","2026-03-20 09:53:50",0.58,1,richardawoyemi
1471,15440493,"Allen Kao","2026-03-21 02:56:14",0.58,1,isranunkel
1472,15450823,!!!,"2026-03-21 23:08:03",0.58,1,zzhzzhkaggle
1473,15459941,"Harsh Bajaj","2026-03-23 06:32:26",0.58,1,harsh543
1474,15437998,"adithya giri","2026-03-31 15:48:40",0.58,3,adithyagiri
1475,15471518,"Julia Fernández","2026-03-23 20:47:40",0.58,1,successervice
1476,15457800,itsuki-data,"2026-03-25 12:09:25",0.58,1,itsuki89
1477,15422122,SandeepBits,"2026-03-28 04:10:36",0.58,1,sandeepbits
1478,15463958,"Shuang Wu","2026-03-29 17:33:46",0.58,2,shawcho
1479,15468265,Bruh,"2026-04-01 13:40:19",0.58,1,cliffyang0130
1480,15417340,Aitherium,"2026-04-10 22:45:18",0.58,3,"aitherium,chrisdumler"
1481,15459852,RayLSCI,"2026-04-13 14:01:11",0.58,16,rlucc001
1482,15575450,แพงยังไงเฮียก็ต้องซื้อ,"2026-04-08 11:25:54",0.58,1,wayupuk400695
1483,15589843,Dcdsf321,"2026-04-12 03:12:17",0.58,2,dcdsf321
1484,15591105,Rojiomote,"2026-04-11 18:45:51",0.58,2,rojiomote
1485,15421426,"Tyler English","2026-03-20 07:30:45",0.57,1,tylerenglish
1486,15455685,"R^2 negative","2026-03-24 00:14:25",0.57,1,rktqwe
1487,15453535,"Xiaotian Duan","2026-03-25 00:15:47",0.57,1,xduan7
1488,15442074,awdhesh000,"2026-03-25 03:14:55",0.57,1,"awdhesh000,payaljha00"
1489,15476124,"Gunjan Solanki","2026-04-08 01:54:29",0.57,7,"blackhatv1,codepyc"
1490,15435387,retro,"2026-04-07 04:03:33",0.57,5,alexanderswang
1491,15500834,Vietdaumoizz,"2026-03-28 00:53:22",0.57,1,vietdaumoizz
1492,15458149,"Shamim Kabir Kazim","2026-03-29 02:56:42",0.57,2,shamimkabirkazim
1493,15441144,"Zhenyu01 Xu","2026-04-12 23:54:19",0.57,5,zhenyu01xu
1494,15439641,M.ARVINDRAJ,"2026-03-31 16:16:34",0.57,7,arvindraj99
1495,15472505,"Gustavo Sakuno","2026-04-01 21:41:00",0.57,1,gustavosakuno
1496,15513159,goosehaaan,"2026-04-02 02:39:52",0.57,2,goosehaaan
1497,15463302,Ulvi_Sharifzade,"2026-04-03 18:10:48",0.57,3,ulvisharifzade
1498,15554689,"kazuki morikawa","2026-04-06 13:26:17",0.57,5,kazukimorikawa
1499,15438587,"Dr Strange","2026-04-11 16:12:21",0.57,5,hoosierbigdata
1500,15418600,"Shixin Guo","2026-04-11 12:53:12",0.57,2,shixinguo
1501,15425626,"Ramazan Turan","2026-03-17 23:36:21",0.57,1,ramazanturann
1502,15429467,SAURABH_RAI_1729,"2026-03-18 09:25:47",0.57,1,saurabhrai1729
1503,15434628,HAL,"2026-04-02 00:30:41",0.57,3,huyhoang1811
1504,15421975,Shin1001,"2026-03-25 09:54:50",0.57,1,shin1001
1505,15503250,"jennie kimkojo","2026-03-31 11:31:47",0.57,6,jenniekimkojo
1506,15486029,"Random Kraken","2026-04-12 14:17:06",0.57,7,randomkraken
1507,15437592,"Raffi Ardhi Naufal","2026-03-29 14:03:02",0.57,1,raffiardhi
1508,15417671,"Issei Mori","2026-03-31 23:52:25",0.57,4,isseimori
1509,15523724,Zee2611,"2026-04-03 17:22:48",0.57,1,mohammedzeeshankhan
1510,15495392,"Asadullah Baig","2026-04-06 08:13:22",0.57,4,"asadullahbeg,punishedvenomsnake"
1511,15476511,blckvia,"2026-04-07 17:48:59",0.57,1,blckvia
1512,15585878,"Alexander Stern","2026-04-13 10:44:01",0.57,8,alexkstern
1513,15477388,xSycoGoD,"2026-04-12 16:16:48",0.57,4,xsycogod
1514,15418092,LTC,"2026-03-18 03:14:30",0.56,1,betaml
1515,15432644,GG,"2026-03-20 17:00:11",0.56,1,refound
1516,15429849,"shiratori seto","2026-03-26 03:56:28",0.56,1,shiratoriseto
1517,15437210,ChillManDu,"2026-03-31 06:57:15",0.56,3,dungluongtuan
1518,15437631,philsing2001,"2026-03-27 07:49:21",0.56,1,philsing2001
1519,15429879,"Tham Kai Wei","2026-03-27 08:12:27",0.56,1,thamkaiwei
1520,15504377,GanadorPlusUltra,"2026-03-28 15:17:28",0.56,2,ganadorplusultra
1521,15507511,Monish,"2026-03-30 21:24:41",0.56,6,monishraj50
1522,15433513,"Abhinay Krishna Bodi","2026-04-02 22:53:38",0.56,1,abhinaykrishna7379
1523,15505578,rkd,"2026-04-05 06:11:39",0.56,3,ryookd
1524,15439126,"Sahil Patil","2026-04-05 16:02:08",0.56,2,sahilpatil
1525,15497252,"габитов айрат айдарович","2026-04-09 22:56:18",0.56,5,airat102102
1526,15587191,우우우쌀쌀쌀,"2026-04-11 17:05:58",0.56,1,"john891212oss,minoak1"
1527,15429150,lenftk,"2026-03-18 09:59:50",0.56,1,lenftk
1528,15426818,"Meenal Sinha","2026-03-19 08:14:00",0.56,1,meenalsinha
1529,15434482,"Saumil Chukka","2026-03-19 22:36:51",0.56,1,saumilchukka27
1530,15447173,Baijuuuuuu,"2026-03-24 04:13:31",0.56,1,baijuuuuuu
1531,15416879,"Mahmoud saad Elgharib","2026-03-26 22:15:31",0.56,1,mah20050
1532,15422106,munichone,"2026-03-29 14:54:52",0.56,4,"jroot888,saleemkallen"
1533,15490852,"Ahmed Wez","2026-03-29 00:22:18",0.56,2,ahmedwez
1534,15422066,mimi,"2026-03-29 16:08:10",0.56,2,masa6214
1535,15484199,zhaofenwu,"2026-03-30 05:12:37",0.56,2,zhaofenwu
1536,15495854,quan242,"2026-04-05 15:23:47",0.56,1,quan242
1537,15539273,"Kohei FUKUDA","2026-04-06 05:06:32",0.56,3,kohei2
1538,15434272,"Christopher Tufts","2026-04-09 15:57:55",0.56,10,christophertufts
1539,15479819,Ceta,"2026-04-09 11:37:50",0.56,1,anjansb
1540,15420798,smz-yuki,"2026-04-13 07:29:21",0.56,3,smzyuki
1541,15422315,"Mateus Cruz","2026-03-17 16:53:17",0.56,1,matteuscruz
1542,15424035,"moncef elm","2026-03-18 05:59:22",0.56,1,moncefelm
1543,15427785,"Robert Burkhall","2026-04-10 02:59:29",0.56,7,robertburkhall
1544,15419330,"Muhammad Ibrahim","2026-03-22 09:57:13",0.56,1,muhammadibrahim3093
1545,15418713,Viji,"2026-03-22 11:56:17",0.56,1,viji1609
1546,15455005,"Krupal Patel","2026-04-12 05:00:10",0.56,2,krupalpatel07
1547,15445167,"Hiroshi   Jogasaki","2026-03-23 03:46:14",0.56,1,todalaba
1548,15453647,"ALI LAWAL MUAZU","2026-03-24 00:31:49",0.56,1,alilawalmuazu
1549,15436788,"Cook Coding","2026-03-30 03:47:07",0.56,4,cookcoding
1550,15455182,zod,"2026-03-26 06:50:47",0.56,1,zodrak
1551,15491886,cryptozenith,"2026-04-01 16:02:52",0.56,5,cryptozenith
1552,15441079,"Bhavik Raninga","2026-04-07 18:12:37",0.56,12,bhavikraninga
1553,15438295,"Hwbwh Zbsh","2026-03-30 13:15:18",0.56,5,hwbwhzbsh
1554,15434102,"Mansour A. S. Ataa","2026-04-11 15:29:15",0.56,4,profmansoor
1555,15512098,"Aradhye Agarwal","2026-04-03 01:00:49",0.56,1,aradhyeagarwal
1556,15477683,"Shaswat Shrivastav","2026-04-08 10:32:55",0.56,1,"advit200,dheeraj40,pankajbaraiya,shaswat07"
1557,15509888,Wei,"2026-04-09 13:34:32",0.56,2,"chanweisheng,punleshawn"
1558,15422224,HZM,"2026-04-10 03:49:18",0.56,3,leehann
1559,15439591,"Mohamed Ali","2026-03-19 10:08:22",0.55,1,momomedi
1560,15435122,"Manav Patel","2026-03-20 01:42:32",0.55,1,manavpatel8498
1561,15453631,"Aryan Philip","2026-03-21 09:27:42",0.55,1,aryanphilip
1562,15449613,dvv_ram,"2026-03-22 06:12:14",0.55,1,ddvram
1563,15440914,"Ritin Raveendran","2026-03-24 16:03:32",0.55,1,ritinrk
1564,15443373,VaidehiPandey,"2026-03-29 17:22:29",0.55,2,bauapandey
1565,15515783,"Iresh kate Barredo","2026-04-01 05:19:58",0.55,5,ireshkatebarredo
1566,15447129,MishraMansi,"2026-04-01 05:35:50",0.55,2,mishramansi
1567,15472794,"Róbert Munkáči","2026-04-04 09:11:06",0.55,2,rbertmunki
1568,15421888,a14iiiii,"2026-04-08 04:21:39",0.55,4,a14iiiii
1569,15529031,SNiPERxDD,"2026-04-05 15:01:11",0.55,1,menamaster
1570,15511917,peter_22,"2026-04-07 16:27:15",0.55,24,ssah2025
1571,15573845,yuhai,"2026-04-09 05:54:28",0.55,3,yuhaichina
1572,15580086,"V Harshath 19","2026-04-09 22:32:35",0.55,1,vharshath19
1573,15519275,DHURANDHAR,"2026-04-12 19:11:50",0.55,4,"avishkarpotale,sarang210"
1574,15472083,ADK,"2026-04-11 22:38:02",0.55,2,adkasd
1575,15428436,IGHUB24,"2026-04-13 16:54:18",0.55,2,ighub24
1576,15419389,mindset324,"2026-03-18 14:48:33",0.55,1,mindset324
1577,15424411,"Gislaine Lilo","2026-03-18 22:02:00",0.55,1,gislainelilo
1578,15419148,da_pond,"2026-03-19 07:03:32",0.55,1,dapond
1579,15440744,"Samuel A Donkor","2026-03-19 13:12:59",0.55,1,calvinsamueldonkor
1580,15443006,deepcsquid,"2026-03-19 18:22:22",0.55,1,magnapinna
1581,15419490,KeBM'WG,"2026-03-20 06:26:54",0.55,1,w741169289
1582,15422400,"Martini Jean","2026-03-20 13:44:09",0.55,1,martinijean
1583,15442482,GregoryFinin,"2026-03-20 20:42:03",0.55,1,gregoryfinin
1584,15438059,"kien sy","2026-03-24 17:49:50",0.55,1,kiensy
1585,15424720,"Shajib Ghosh","2026-03-25 22:30:44",0.55,1,shajibghosh
1586,15430912,kazuki.m,"2026-03-26 07:18:00",0.55,1,kazukim
1587,15514555,einherjer,"2026-04-01 10:36:53",0.55,3,einherjer
1588,15434879,"Alaukik Bajpai","2026-04-04 18:03:23",0.55,1,alaukikbajpai18
1589,15554034,SeanGormann,"2026-04-08 19:16:59",0.55,2,seangormann
1590,15553264,"Bryan Cheng","2026-04-08 00:11:25",0.55,2,bryancheng023
1591,15487208,"Joycelyn Adjekum","2026-04-13 18:34:07",0.55,2,adjekumjoycelyn
1592,15447864,"Yang Wei Hao","2026-04-12 21:11:52",0.55,3,aichangeworld
1593,15607234,Dreame1,"2026-04-13 13:44:22",0.55,1,dreame1
1594,15420030,AgentSnorlax,"2026-03-17 10:32:17",0.54,1,agentsnorlax
1595,15419161,"Tochka.AI African Grid","2026-03-20 14:15:49",0.54,1,daniilsergeevda
1596,15460904,"RAHUL CHAUHAN","2026-03-22 06:38:20",0.54,1,rahulchauhan016
1597,15439210,Jaswanth7722,"2026-04-06 00:20:26",0.54,5,jaswanth7722
1598,15486323,"Yen Wee Lim","2026-03-25 18:26:23",0.54,1,limyenwee
1599,15456725,"Ulvi Sharifzade","2026-03-25 19:08:12",0.54,1,thesharifzade
1600,15608457,"Aniket Giri","2026-03-26 14:37:15",0.54,1,"itzzomkar,theaniketgiri"
1601,15434501,wte09fl,"2026-03-26 20:27:13",0.54,1,rahulvimalkanth
1602,15507097,nhkien,"2026-03-29 02:46:36",0.54,1,nhkien
1603,15475135,IdeepWise,"2026-04-01 03:42:25",0.54,1,"huiwenxue,jakeraines,mrdoge4real,zxzxzxzz,zzh2578503482"
1604,15446931,"SIVA S","2026-04-13 13:02:01",0.54,84,codingmaster24
1605,15559475,minglevv,"2026-04-05 14:36:36",0.54,2,minglevv
1606,15540303,Ganesan,"2026-04-13 04:05:53",0.54,6,"ganesan21ece97,prasanth232008,saminathan09102003,sreejithsuresh123"
1607,15535245,GeniusYY,"2026-04-08 23:56:09",0.54,7,alexyy
1608,15563270,"harsha satya vardhan","2026-04-12 11:10:52",0.54,5,specialisedboy
1609,15441276,yasu,"2026-04-12 20:29:03",0.54,6,yasutakababa
1610,15417432,"Дворкин Евгений Владимирович","2026-04-11 12:13:12",0.54,4,evgendvorkin
1611,15422852,jiahaopengX,"2026-03-17 17:57:05",0.54,1,jiahaopengx
1612,15433546,cyberia,"2026-03-18 18:22:04",0.54,1,cyberia
1613,15421245,TaigaTakano,"2026-03-19 12:58:38",0.54,1,taigatakano
1614,15438282,"Amanat Kumar Singh","2026-03-20 07:44:32",0.54,1,amanatkumarsingh
1615,15436058,Canivel,"2026-03-20 18:14:50",0.54,1,canivel
1616,15433504,"Aviad Cohen","2026-03-21 19:28:19",0.54,1,aviadcohen1
1617,15465966,"Taksh M. Patel","2026-03-22 22:21:59",0.54,1,takshmukeshbhaipatel
1618,15446428,"c.e hsiao ","2026-03-23 04:43:32",0.54,1,cehsiao
1619,15454006,"That is a secret!","2026-03-23 21:05:12",0.54,1,woosungyoon
1620,15416896,"Anton Kratz","2026-03-24 02:52:47",0.54,1,antonkratz
1621,15477929,yigit.utku,"2026-03-25 19:37:16",0.54,2,yigitutkubulut
1622,15468726,areslan,"2026-03-26 03:25:52",0.54,1,areslan
1623,15434287,"Anjana mohan","2026-03-31 21:41:44",0.54,2,anjanamohan13
1624,15465023,"Mohamed Rsaissi","2026-03-30 10:50:52",0.54,2,mohamedrsaissi
1625,15504638,"Vishal Kannankara","2026-03-28 00:31:00",0.54,1,kvishalv
1626,15477616,DannyMian,"2026-03-28 05:27:16",0.54,1,dannymian
1627,15437821,"Rohith T R","2026-03-29 12:19:30",0.54,2,rohithtrgod
1628,15452932,"Harshita Kumari","2026-04-05 20:47:08",0.54,3,harshitakumari256
1629,15473618,Nemo-Finders,"2026-03-29 08:50:06",0.54,1,"arunbalajeevasudevan,uthiramohan,yashasd96"
1630,15477408,parijit,"2026-03-30 18:11:25",0.54,3,parijit
1631,15511182,mokumoku315,"2026-03-30 21:34:56",0.54,2,mokumoku315
1632,15487839,"Pot programe","2026-04-06 06:49:03",0.54,4,potprograme
1633,15456796,yifei,"2026-04-01 02:25:36",0.54,1,"fifinotcoding,zhensiyiwang"
1634,15472059,Fernandosr85,"2026-04-02 00:21:11",0.54,2,fernandosr85
1635,15510472,"Neo Chen","2026-04-02 19:53:02",0.54,4,neoccy
1636,15535359,"Tariku Mehdi","2026-04-12 18:13:15",0.54,7,tarikumehdi
1637,15540168,"Sergeï Rozum","2026-04-12 09:59:49",0.54,7,sergerozum
1638,15509237,hkey00,"2026-04-11 23:34:03",0.54,2,hkey00
1639,15538561,"Wesley Shu","2026-04-12 13:52:44",0.54,3,wesleyshu
